Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
HÓZHÓ Estate on Desert Hills | Pool  $80k Golf Sim,482928211,,617960,652931,2367.66,76.76,340,9,9,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,33,4,21+,Luxury,true,1072,true,261,75,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1375463518753338462,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1375463518753338462/original/d50ce9ee-df9c-4c03-94b1-0c020e17337c.jpeg,1375463518753338462,4457646,33.594,-111.8927,53.10,=AVERAGE($D$2:$D$596),23.66,"=IFERROR(($AU5-D5)/$AU5,0)",=$AU5-D5,34971,1375463518753338462,HÓZHÓ Estate on Desert Hills | Pool  $80k Golf Sim,,,,,,,,,
"Grand Legacy Lodge, White Mountains AZ, Sleeps 34",Longitude Experience,,332962,344472,3329.62,32.89,356,9,8,16,false,false,false,true,true,false,false,Home/Apartment,Cabin,House/villa,5,5,2,21+,Luxury,true,1000,true,100,22,2026-05-17,Pinetop-Lakeside,Overgaard,Heber,Arizona,85928,United States,mountains_lakes,https://www.airbnb.com/rooms/1375576336656373092,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1375576336656373092/original/e1c2191e-2b37-418c-ad7b-b6d41e511807.jpeg,1375576336656373092,4478949,34.3333,-110.655,35.34,=AVERAGE($D$2:$D$407),-2.45,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,11510,1375576336656373092,"Grand Legacy Lodge, White Mountains AZ, Sleeps 34",,,,,,,,,
"Legacy Lodge & Barn Retreat, Sleeps 42",Longitude Experience,,361859,420999,3890.96,35.91,285,13,11,16,false,false,false,true,true,false,false,Home/Apartment,Cabin,House/villa,0,0,2,21+,Luxury,true,1200,true,93,28,2026-05-17,Pinetop-Lakeside,Overgaard,Heber,Arizona,85928,United States,mountains_lakes,https://www.airbnb.com/rooms/1379171847097000638,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1379171847097000638/original/2592e84f-f123-4863-ac79-5c93e99a0294.jpeg,1379171847097000638,4495246,34.3333,-110.655,35.34,=AVERAGE($D$2:$D$407),0.57,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,59140,1379171847097000638,"Legacy Lodge & Barn Retreat, Sleeps 42",,,,,,,,,
Brick & Beam A Conservatory by Gathering Tree,6571387,,246217,324995,2258.87,35.05,324,10,10,16,true,false,true,true,false,false,false,Home/Apartment,House,House/villa,5,14,3,21+,Luxury,true,694,true,109,29,2026-05-16,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/1392297426092731986,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1392297426092731986/original/2850e7f6-c95d-460b-abc5-01d4437d6991.jpeg,1392297426092731986,4655460,35.183132748,-111.6473126518,40.01,=AVERAGE($D$2:$D$130),-4.96,"=IFERROR(($AU9-D9)/$AU9,0)",=$AU9-D9,78778,1392297426092731986,Brick & Beam A Conservatory by Gathering Tree,,,,,,,,,
Casa Palacio Luxurious 8BR Mansion in Scottsdale,Parsons Villas,,337748,364751,1866.01,55.52,331,8,8,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.8,103,1,21+,Luxury,true,945,true,181,49,2026-05-16,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1400243145803397506,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1400243145803397506/original/b8d3819a-6e3b-4363-aeba-5f838ae4b269.jpeg,1400243145803397506,1850475,33.58708,-111.86961,53.10,=AVERAGE($D$2:$D$596),2.42,"=IFERROR(($AU35-D35)/$AU35,0)",=$AU35-D35,27003,1400243145803397506,Casa Palacio Luxurious 8BR Mansion in Scottsdale,,,,,,,,,
"Valley Vista - 11BR, 12K Sf Estate Family Retreat",548435836,,457652,482227,2660.77,50.59,340,11,9,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.55,13,1,21+,Luxury,true,1045,true,172,57,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1400253255951655765,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1400253255951655765/original/0f4e8119-87c1-4070-a640-226883859d38.jpeg,1400253255951655765,4956822,33.5273971464,-112.0109425235,53.10,=AVERAGE($D$2:$D$596),-2.51,"=IFERROR(($AU17-D17)/$AU17,0)",=$AU17-D17,24575,1400253255951655765,"Valley Vista - 11BR, 12K Sf Estate Family Retreat",,,,,,,,,
Sundown - 2 Homes w/ Private Pools - In Scottsdale,GoodNight Stay,,334098,596553,2716.24,71.1,193,10,9,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.5,6,2,21+,Luxury,false,999,true,123,27,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1411686392197835333,https://a0.muscache.com/im/pictures/hosting/Hosting-1411686392197835333/original/e908988f-b84e-47d2-bf24-2b9df8822ecb.jpeg,1411686392197835333,20143904ha,33.60949,-111.89085,53.10,=AVERAGE($D$2:$D$596),18,"=IFERROR(($AU36-D36)/$AU36,0)",=$AU36-D36,262455,1411686392197835333,Sundown - 2 Homes w/ Private Pools - In Scottsdale,,,,,,,,,
"Luxe Private Resort Compound, Heated Pool and Spa",Heirloom,,305728,401731,1947.31,78.5,224,9,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,20,2,21+,Luxury,true,797,true,157,45,2026-05-14,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1421921829579892334,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1421921829579892334/original/e56b2d5b-0456-48fb-80ab-68aa08986286.jpeg,1421921829579892334,4594388,33.5841,-111.9439,53.10,=AVERAGE($D$2:$D$596),25.40,"=IFERROR(($AU42-D42)/$AU42,0)",=$AU42-D42,96003,1421921829579892334,"Luxe Private Resort Compound, Heated Pool and Spa",,,,,,,,,
LUXE - Arbor Grove Luxury Estate in Scottsdale,105724935,,139915,182766,672.67,83.2,275,5,3,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.9,27,3,21+,Luxury,true,600,false,208,40,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1424561619948485346,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQyNDU2MTYxOTk0ODQ4NTM0Ng==/original/c48c4002-9ef0-418c-a632-3e2e86c3a8ce.jpeg,1424561619948485346,,33.6011636995,-111.950699984,52.34,=AVERAGE($D$2:$D$596),30.86,"=IFERROR(($AU185-D185)/$AU185,0)",=$AU185-D185,42851,1424561619948485346,LUXE - Arbor Grove Luxury Estate in Scottsdale,,,,,,,,,
"Scottsdale Luxury Mega Compound, Heated Pools",Heirloom,,385877,897220,5846.62,100,103,17,10,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.6,5,30,21+,Luxury,true,1200,true,66,21,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1424713626593290721,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1424713626593290721/original/b429f8bb-ec75-4e2d-a112-8bf6e3baef91.jpeg,1424713626593290721,4600536,33.5841,-111.9439,53.10,=AVERAGE($D$2:$D$596),46.90,"=IFERROR(($AU25-D25)/$AU25,0)",=$AU25-D25,511343,1424713626593290721,"Scottsdale Luxury Mega Compound, Heated Pools",,,,,,,,,
HÓZHÓ Collective at Lone Mountain,217908712,,365602,2156613,15895.74,54.76,121,27,67,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,0,0,7,21+,Luxury,true,0,true,23,3,2026-05-11,Phoenix/Scottsdale,Cave Creek,Scottsdale,Arizona,85266,United States,suburban,https://www.airbnb.com/rooms/1426113224438480426,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1426113224438480426/original/0e7a50a4-1e5f-4417-b313-54b859f17358.jpeg,1426113224438480426,,33.7543,-111.9019,49.30,=AVERAGE($D$2:$D$329),5.46,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,1791011,1426113224438480426,HÓZHÓ Collective at Lone Mountain,,,,,,,,,
Gathering Tree's Group stay,6571387,,112906,141298,1328.31,35.27,278,8,6,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,1,3,21+,Luxury,true,576,true,85,25,2026-05-14,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/1435058264145131463,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1435058264145131463/original/cf72c157-3b46-463d-afad-5ca457009b79.jpeg,1435058264145131463,4624578,35.1647012084,-111.6583917804,40.01,=AVERAGE($D$2:$D$130),-4.74,"=IFERROR(($AU37-D37)/$AU37,0)",=$AU37-D37,28392,1435058264145131463,Gathering Tree's Group stay,,,,,,,,,
Scottsdale Jetsetter - Modern Desert Luxury,VacayAZ,,218207,294270,1803.36,63.02,229,7,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,24,3,21+,Luxury,true,1246,true,121,34,2026-05-14,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1442997693061036066,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ0Mjk5NzY5MzA2MTAzNjA2Ng==/original/176619ea-e9f8-4443-b906-ef029d768e8c.jpeg,1442997693061036066,,33.6063868843,-111.9218804336,53.10,=AVERAGE($D$2:$D$596),9.92,"=IFERROR(($AU97-D97)/$AU97,0)",=$AU97-D97,76063,1442997693061036066,Scottsdale Jetsetter - Modern Desert Luxury,,,,,,,,,
Brick & Beam Ultimate  by Gathering Tree,6571387,,272311,345908,3446.97,30.04,297,18,10,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,1,2,21+,Luxury,true,1328,true,79,26,2026-05-15,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/1447423528441126191,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1447423528441126191/original/cd50cc18-cda2-49f2-82b2-0b390dbd170e.jpeg,1447423528441126191,,35.1829400118,-111.6459725963,40.01,=AVERAGE($D$2:$D$130),-9.97,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,73597,1447423528441126191,Brick & Beam Ultimate  by Gathering Tree,,,,,,,,,
"Luxe Desert Compound, Private Heated Pool",Heirloom,,288154,366801,1618.84,82.03,240,8,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,21,2,21+,Luxury,true,500,true,178,54,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1468117953831878998,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1468117953831878998/original/47928319-7c2f-4ff8-8402-9ddddea4b39c.jpeg,1468117953831878998,4706018,33.5848,-111.9439,53.10,=AVERAGE($D$2:$D$596),28.93,"=IFERROR(($AU53-D53)/$AU53,0)",=$AU53-D53,78647,1468117953831878998,"Luxe Desert Compound, Private Heated Pool",,,,,,,,,
Serenissima – La Dolce Vita above Paradise Valley,VacayAZ,,186554,219235,2005.96,46.5,252,6,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.9,17,3,21+,Luxury,true,1365,true,93,27,2026-05-15,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1473300546812850013,https://a0.muscache.com/im/pictures/hosting/Hosting-1473300546812850013/original/eb571fcd-ea31-42f3-89fb-87d2cab588bc.jpeg,1473300546812850013,4722860,33.52669,-111.98317,47.11,=AVERAGE($D$2:$D$596),-0.61,"=IFERROR(($AU128-D128)/$AU128,0)",=$AU128-D128,32681,1473300546812850013,Serenissima – La Dolce Vita above Paradise Valley,,,,,,,,,
SWSS Pool • Golf Simulator • Sport Court • Sauna,StayWithStyleScottsdale,,478247,549523,3825.98,63.45,223,11,12,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,6,2,21+,Luxury,true,1375,true,125,33,2026-05-15,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1476093927861822785,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1476093927861822785/original/9ae3fedb-c175-4b6f-907e-5f0b90ef76b1.jpeg,1476093927861822785,,33.58469,-111.86937,53.10,=AVERAGE($D$2:$D$596),10.35,"=IFERROR(($AU14-D14)/$AU14,0)",=$AU14-D14,71276,1476093927861822785,SWSS Pool • Golf Simulator • Sport Court • Sauna,,,,,,,,,
"Lux Fountain Hills, VIEWS, Inf Pool, Hot Tub, Golf",Arizona Vacation Home Rentals,,149312,164992,1395.44,59.44,204,5,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.8,63,4,21+,Luxury,false,704,false,107,24,2026-05-15,Phoenix/Scottsdale,Fountain Hills,Fountain Hills,Arizona,85268,United States,suburban,https://www.airbnb.com/rooms/1485006877266628393,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1485006877266628393/original/1ea539f9-1724-4ee2-9922-c73a366cb634.jpeg,1485006877266628393,20180288ha,33.6021,-111.7561,59.44,=AVERAGE($D$2:$D$134),0,"=IFERROR(($AU6-D6)/$AU6,0)",=$AU6-D6,15680,1485006877266628393,"Lux Fountain Hills, VIEWS, Inf Pool, Hot Tub, Golf",,,,,,,,,
SWSS Luxe Pool Retreat • Sport Court • Pickleball,StayWithStyleScottsdale,,298440,335153,2368.57,64.62,243,5,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,3,2,21+,Luxury,true,875,true,126,27,2026-05-15,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/1493568941986605163,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1493568941986605163/original/253a5026-1589-4ae9-bf96-ad60eba52318.jpeg,1493568941986605163,4750809,33.6016597908,-111.8546762033,52.34,=AVERAGE($D$2:$D$596),12.28,"=IFERROR(($AU46-D46)/$AU46,0)",=$AU46-D46,36713,1493568941986605163,SWSS Luxe Pool Retreat • Sport Court • Pickleball,,,,,,,,,
Lux Home Heated Pool|Golf Sim|Pickleball|Spa|Sauna,Vello,,155826,225376,1640.27,68.35,205,6,8,14,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,17,5,21+,Luxury,true,488,true,95,22,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1498539357956059741,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1498539357956059741/original/ea083244-be31-4ea7-a43f-9ca39bed9195.jpeg,1498539357956059741,4792570,33.5826844462,-111.8701538555,47.11,=AVERAGE($D$2:$D$596),21.24,"=IFERROR(($AU160-D160)/$AU160,0)",=$AU160-D160,69550,1498539357956059741,Lux Home Heated Pool|Golf Sim|Pickleball|Spa|Sauna,,,,,,,,,
Paradise Canyon-Private Event Venue-Estate 1&3,GoodNight Stay,,194037,282328,2064.22,76.42,177,13,13,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,3,2,21+,Luxury,false,1875,true,94,24,2026-05-11,Phoenix/Scottsdale,Cave Creek,Fort Mcdowell,Arizona,85264,United States,suburban,https://www.airbnb.com/rooms/1506747464190979443,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1506747464190979443/original/5575a5d1-a72f-4847-8cb0-2702b06b79f1.jpeg,1506747464190979443,20195262ha,33.62415,-111.60864,49.30,=AVERAGE($D$2:$D$329),27.12,"=IFERROR(($AU19-D19)/$AU19,0)",=$AU19-D19,88291,1506747464190979443,Paradise Canyon-Private Event Venue-Estate 1&3,,,,,,,,,
Paradise Canyon-Pool w/ Mountain Views-Estate 1&2,GoodNight Stay,,110409,168014,1903.6,54.21,186,10,11,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,0,0,2,21+,Luxury,false,1700,true,58,18,2026-05-11,Phoenix/Scottsdale,Cave Creek,Fort Mcdowell,Arizona,85264,United States,suburban,https://www.airbnb.com/rooms/1513174319740872701,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1513174319740872701/original/db3fad77-ca93-4b65-a4b5-fd5b65b031b4.jpeg,1513174319740872701,20193813ha,33.62384,-111.60783,49.30,=AVERAGE($D$2:$D$329),4.91,"=IFERROR(($AU36-D36)/$AU36,0)",=$AU36-D36,57605,1513174319740872701,Paradise Canyon-Pool w/ Mountain Views-Estate 1&2,,,,,,,,,
Paradise Canyon-3 Estates+Casita w/Horse Stables,GoodNight Stay,,329417,529400,3921.63,76.36,143,20,21,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.5,2,2,21+,Luxury,false,892,true,84,20,2026-05-11,Phoenix/Scottsdale,Cave Creek,Fort Mcdowell,Arizona,85264,United States,suburban,https://www.airbnb.com/rooms/1538565151329487460,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1538565151329487460/original/c527de4e-c168-45a9-8427-151090105a86.jpeg,1538565151329487460,20210531ha,33.6249965616,-111.6083664237,49.30,=AVERAGE($D$2:$D$329),27.06,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,199983,1538565151329487460,Paradise Canyon-3 Estates+Casita w/Horse Stables,,,,,,,,,
"Small Venue, 4 Homes, Pool & Spa, Sleeps 36, Views",Arizona Vacation Home Rentals,,129023,148239,1984.97,42.21,188,11,9,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,3,4,21+,Luxury,false,1374,false,65,15,2026-05-17,Phoenix/Scottsdale,Cave Creek,Mesa,Arizona,85215,United States,suburban,https://www.airbnb.com/rooms/1539333144388826413,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1539333144388826413/original/1d845bfa-32e5-45f2-8933-17feeccc757c.jpeg,1539333144388826413,,33.465899676,-111.559099897,49.30,=AVERAGE($D$2:$D$329),-7.09,"=IFERROR(($AU27-D27)/$AU27,0)",=$AU27-D27,19216,1539333144388826413,"Small Venue, 4 Homes, Pool & Spa, Sleeps 36, Views",,,,,,,,,
Resort w/Golf Sim/Pickleball/Speakeasy/Heated Pool,464913733,,108870,151939,1944.11,52.34,137,7,6,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,12,2,21+,Luxury,false,980,true,56,15,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1551863703140772259,https://a0.muscache.com/im/pictures/hosting/Hosting-1551863703140772259/original/010d1f56-8d28-4f9b-ae1b-c74197c34740.jpeg,1551863703140772259,,33.601,-111.8571,53.10,=AVERAGE($D$2:$D$596),-0.76,"=IFERROR(($AU235-D235)/$AU235,0)",=$AU235-D235,43069,1551863703140772259,Resort w/Golf Sim/Pickleball/Speakeasy/Heated Pool,,,,,,,,,
HÓZHÓ Cattle Track | Pool | Pickleball | Golf Sim,482928211,,306228,390158,3479.86,73.33,147,11,12,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,12,4,21+,Luxury,true,975,true,88,23,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85250,United States,suburban,https://www.airbnb.com/rooms/1559652898884891337,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1559652898884891337/original/8db497e2-d248-45bf-a039-35c2d0c50704.jpeg,1559652898884891337,4970415,33.531,-111.9169,53.10,=AVERAGE($D$2:$D$596),20.23,"=IFERROR(($AU41-D41)/$AU41,0)",=$AU41-D41,83930,1559652898884891337,HÓZHÓ Cattle Track | Pool | Pickleball | Golf Sim,,,,,,,,,
Paradise Canyon-Pool w/ Mountain Views-Estate 1&2,GoodNight Stay,,116793,211696,2433.19,41.74,177,10,10,28,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,0,0,2,21+,Luxury,false,1445,true,48,14,2026-05-16,Phoenix/Scottsdale,Cave Creek,Fort Mcdowell,Arizona,85264,United States,suburban,https://www.vrbo.com/20197318ha,https://media.vrbo.com/lodging/121000000/120500000/120497900/120497840/fbb3eaa1.jpg?impolicy=resizecrop&rw=1200&ra=fit,,20197318ha,33.62413,-111.608597,49.30,=AVERAGE($D$2:$D$329),-7.56,"=IFERROR(($AU33-D33)/$AU33,0)",=$AU33-D33,94903,20197318ha,Paradise Canyon-Pool w/ Mountain Views-Estate 1&2,,,,,,,,,
