Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
"Luxe House w/Private Beach: Hot Tub, 5 King Suites",521392359,,220341,312833,1899.49,63.39,236,6,7,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.95,87,3,6-20,Luxury,true,838,true,116,22,2026-05-17,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/964518101289163126,https://a0.muscache.com/im/pictures/prohost-api/Hosting-964518101289163126/original/f0579efa-81c5-4ed7-913a-9a70bff42a9b.jpeg,964518101289163126,3583862,30.3762,-86.373,58.77,=AVERAGE($D$2:$D$554),4.62,"=IFERROR(($AU38-D38)/$AU38,0)",=$AU38-D38,92492,964518101289163126,"Luxe House w/Private Beach: Hot Tub, 5 King Suites",,,,,,,,,
"Luxe On The Beach: Gulf Front Pool, 5 King Suites",521392359,,314436,413117,2153.67,76.84,258,7,6,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,84,3,6-20,Luxury,true,856,true,146,28,2026-05-11,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/964525834528446273,https://a0.muscache.com/im/pictures/prohost-api/Hosting-964525834528446273/original/0f4799b9-c717-4f36-9595-4a0e59e8524b.jpeg,964525834528446273,3583863,30.3771,-86.3787,57.20,=AVERAGE($D$2:$D$554),19.64,"=IFERROR(($AU15-D15)/$AU15,0)",=$AU15-D15,98681,964525834528446273,"Luxe On The Beach: Gulf Front Pool, 5 King Suites",,,,,,,,,
"Modern Coastal Home, Private Pool & Hot-Tub",30787533,,187037,222357,1612.39,38.67,314,6,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,75,2,2-5,Luxury,true,525,true,116,38,2026-05-11,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/988486590737634291,https://a0.muscache.com/im/pictures/prohost-api/Hosting-988486590737634291/original/9be6e3b6-931f-43e5-a96f-4afd6131d00b.jpeg,988486590737634291,3630416,29.106,-95.0958,38.40,=AVERAGE($D$2:$D$830),0.27,"=IFERROR(($AU23-D23)/$AU23,0)",=$AU23-D23,35320,988486590737634291,"Modern Coastal Home, Private Pool & Hot-Tub",,,,,,,,,
Knowles House/Free onsite parking/Close to Duval,5594727,,545591,613031,2755.51,63.87,315,7,8,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,5,35,2,6-20,Luxury,true,300,false,198,71,2026-05-11,Key West,Key West,Key West,Florida,33040,United States,coastal,https://www.airbnb.com/rooms/1029140373550231689,https://a0.muscache.com/im/pictures/miso/Hosting-1029140373550231689/original/4cc17f55-1446-4ceb-bcc6-07bf17379164.jpeg,1029140373550231689,3721034,24.5606,-81.7974,73.06,=AVERAGE($D$2:$D$501),-9.19,"=IFERROR(($AU20-D20)/$AU20,0)",=$AU20-D20,67440,1029140373550231689,Knowles House/Free onsite parking/Close to Duval,,,,,,,,,
William Skelton Home - Sleeps 16 just off Duval St,70498660,,534816,774044,2499.14,84.92,252,6,4,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.9,303,3,6-20,Luxury,true,500,true,214,63,2026-05-17,Key West,Key West,Key West,Florida,33040,United States,coastal,https://www.airbnb.com/rooms/1035490188590993582,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAzNTQ5MDE4ODU5MDk5MzU4Mg==/original/5589aa36-5c7e-4563-abed-0e2f6336e370.jpeg,1035490188590993582,3519858,24.5575,-81.8031,67.12,=AVERAGE($D$2:$D$501),17.80,"=IFERROR(($AU22-D22)/$AU22,0)",=$AU22-D22,239228,1035490188590993582,William Skelton Home - Sleeps 16 just off Duval St,,,,,,,,,
Sleeps 25/Gulf views/Salt pool/Across bch/GolfCart,545826588,,524158,705395,2437.94,83.01,259,7,6,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,4.95,98,1,1,Luxury,true,2326,true,215,44,2026-05-17,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/1037143032617182422,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1037143032617182422/original/1d2a9862-27b7-419d-9265-e5e4fd6310d0.jpeg,1037143032617182422,3798019,30.3734,-86.3491,57.20,=AVERAGE($D$2:$D$554),25.81,"=IFERROR(($AU8-D8)/$AU8,0)",=$AU8-D8,181237,1037143032617182422,Sleeps 25/Gulf views/Salt pool/Across bch/GolfCart,,,,,,,,,
"Captiva Dr - Waterfront Home, Heated Pool & Dock",73083297,,243078,292520,2008.91,51.71,267,6,5,15,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,22,5,2-5,Luxury,true,848,false,121,19,2026-05-13,Cape Coral/Fort Myers,Captiva,Captiva,Florida,33924,United States,coastal,https://www.airbnb.com/rooms/1038527461329223589,https://a0.muscache.com/im/pictures/miso/Hosting-1038527461329223589/original/17701e54-bd67-42e4-9fb8-bb2dcd0c0207.jpeg,1038527461329223589,3818167,26.5197,-82.1895,54.16,=AVERAGE($D$2:$D$501),-2.45,"=IFERROR(($AU11-D11)/$AU11,0)",=$AU11-D11,49442,1038527461329223589,"Captiva Dr - Waterfront Home, Heated Pool & Dock",,,,,,,,,
Beachfront-Heated Pool | Hot Tub | Lift | Sleep 32,151947999,,276216,284121,2192.19,38.3,346,8,6,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,5,73,3,6-20,Luxury,true,975,true,126,33,2026-05-11,Galveston,Port Bolivar,Gilchrist,Texas,77617,United States,coastal,https://www.airbnb.com/rooms/1041383605099362122,https://a0.muscache.com/im/pictures/miso/Hosting-1041383605099362122/original/42f5aa5a-4809-4abe-8a72-38ee90ea9831.jpeg,1041383605099362122,3751855,29.50107,-94.51444,47.56,=AVERAGE($D$2:$D$830),-9.26,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,7905,1041383605099362122,Beachfront-Heated Pool | Hot Tub | Lift | Sleep 32,,,,,,,,,
Golf cart~ Pool~Kayaks~Quiet beach~40’ dock,472013865,,205382,235227,1325.05,60.78,276,5,5,13,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,33,7,2-5,Luxury,true,685,false,155,25,2026-05-14,Cape Coral/Fort Myers,Captiva,Captiva,Florida,33924,United States,coastal,https://www.airbnb.com/rooms/1044242225737584680,https://a0.muscache.com/im/pictures/miso/Hosting-1044242225737584680/original/fd2ec1f0-744c-4681-ad4b-e564deae2f24.jpeg,1044242225737584680,3846651,26.4882,-82.1831,55.98,=AVERAGE($D$2:$D$501),4.80,"=IFERROR(($AU19-D19)/$AU19,0)",=$AU19-D19,29845,1044242225737584680,Golf cart~ Pool~Kayaks~Quiet beach~40’ dock,,,,,,,,,
Whiskey Beach House: A Luxurious Retreat,551721831,,196710,302452,2092.66,49.47,255,6,9,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,22,5,6-20,Luxury,true,1226,false,94,15,2026-05-11,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/1076752342813046559,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1076752342813046559/original/8b361e69-d34b-4fee-a830-f5f8766554ea.jpeg,1076752342813046559,3822805,30.37049,-86.33533,58.77,=AVERAGE($D$2:$D$554),-9.30,"=IFERROR(($AU50-D50)/$AU50,0)",=$AU50-D50,105742,1076752342813046559,Whiskey Beach House: A Luxurious Retreat,,,,,,,,,
Bourbon Beach: Dream Destination - Private Beach,551721831,,240411,313896,1878.21,59.26,277,6,7,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,28,5,6-20,Luxury,true,1226,false,128,24,2026-05-17,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/1076772379449561491,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1076772379449561491/original/60accc6a-bf34-48a8-b7be-31042e4aa566.jpeg,1076772379449561491,3822808,30.3712,-86.3349,58.77,=AVERAGE($D$2:$D$554),0.49,"=IFERROR(($AU35-D35)/$AU35,0)",=$AU35-D35,73485,1076772379449561491,Bourbon Beach: Dream Destination - Private Beach,,,,,,,,,
Great Large Group Retreat! Sleeps Up To 30!,201636065,,570732,666914,3544.92,54.03,335,13,10,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.8,86,7,6-20,Luxury,false,1651,true,161,21,2026-05-11,Key West,Marathon,Marathon,Florida,33050,United States,coastal,https://www.airbnb.com/rooms/1082504328835284038,https://a0.muscache.com/im/pictures/miso/Hosting-1082504328835284038/original/57950173-b7a7-4bc1-be18-2bca189463d7.jpeg,1082504328835284038,465340,24.69358,-81.08014,59.15,=AVERAGE($D$2:$D$85),-5.12,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,96182,1082504328835284038,Great Large Group Retreat! Sleeps Up To 30!,,,,,,,,,
2 Lodge Combo - Sleeps 30 w/Pool + Private Pier,333751434,,107004,236836,1289.2,50.3,166,7,7,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.9,10,2,6-20,Luxury,true,625,false,83,26,2026-05-11,Galveston,Dickinson,Dickinson,Texas,77539,United States,coastal,https://www.airbnb.com/rooms/1086518391416202679,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1086518391416202679/original/03a077f6-467d-4068-b104-3f4cf963c750.jpeg,1086518391416202679,3848007,29.4982,-94.9248,47.56,=AVERAGE($D$2:$D$830),2.74,"=IFERROR(($AU108-D108)/$AU108,0)",=$AU108-D108,129832,1086518391416202679,2 Lodge Combo - Sleeps 30 w/Pool + Private Pier,,,,,,,,,
Walk to Siesta Key beach/Pool/Theater/Game room,543574064,,131051,131051,3196.37,16.73,365,7,5,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,8,1,6-20,Luxury,true,1085,true,41,12,2026-05-14,Sarasota,Siesta Key,Sarasota,Florida,34242,United States,coastal,https://www.airbnb.com/rooms/1089455429664507046,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA4OTQ1NTQyOTY2NDUwNzA0Ng%3D%3D/original/c6cead57-4069-4b6a-bc70-4e4af66e72ec.jpeg,1089455429664507046,,27.26671,-82.5509,63,=AVERAGE($D$2:$D$1012),-46.27,"=IFERROR(($AU170-D170)/$AU170,0)",=$AU170-D170,0,1089455429664507046,Walk to Siesta Key beach/Pool/Theater/Game room,,,,,,,,,
"Beachfront-Swim Spa, Elevator, Golf Cart,Game Room",157552394,,231487,283671,1653.48,46.82,299,5,4,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,5,52,2,2-5,Luxury,true,734,true,140,45,2026-05-16,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/1114027806604816294,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1114027806604816294/original/d280925a-6c05-4134-831a-0ccbc21ceeed.jpeg,1114027806604816294,3914015,29.1066,-95.0914,45.23,=AVERAGE($D$2:$D$830),1.59,"=IFERROR(($AU13-D13)/$AU13,0)",=$AU13-D13,52184,1114027806604816294,"Beachfront-Swim Spa, Elevator, Golf Cart,Game Room",,,,,,,,,
Luxury Brand New | Beach Access | Elevator | 5BR,569158452,,137140,189179,1162.2,48.76,281,5,5,14,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,34,3,6-20,Luxury,true,462,false,118,25,2026-05-13,Galveston,Galveston,Galveston,Texas,77550,United States,coastal,https://www.airbnb.com/rooms/1130419022589269995,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzMDQxOTAyMjU4OTI2OTk5NQ%3D%3D/original/11eb13b4-c98a-4663-869d-ef4c585db141.jpeg,1130419022589269995,3942043,29.3104,-94.7619,45.23,=AVERAGE($D$2:$D$830),3.53,"=IFERROR(($AU63-D63)/$AU63,0)",=$AU63-D63,52039,1130419022589269995,Luxury Brand New | Beach Access | Elevator | 5BR,,,,,,,,,
Bayfront Trio House w/Hot Tub + Private Pier,333751434,,219593,346865,1663.58,67.01,197,9,9,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.75,7,3,6-20,Luxury,true,797,false,132,35,2026-05-17,Galveston,Dickinson,Dickinson,Texas,77539,United States,coastal,https://www.airbnb.com/rooms/1151446945444685285,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1151446945444685285/original/77e63c4e-501f-4acf-911b-09372e425b1a.jpeg,1151446945444685285,3993495,29.4982,-94.9248,47.56,=AVERAGE($D$2:$D$830),19.45,"=IFERROR(($AU15-D15)/$AU15,0)",=$AU15-D15,127272,1151446945444685285,Bayfront Trio House w/Hot Tub + Private Pier,,,,,,,,,
Mer Soleil - Spacious Luxury Beach Retreat,551721831,,130690,196597,1894.06,32.24,249,11,9,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,27,4,6-20,Luxury,true,1127,false,69,18,2026-05-13,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/1156428001025130773,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1156428001025130773/original/1d32aaf7-b9bd-4107-9560-5fecb61a90e2.jpeg,1156428001025130773,4004512,30.3765,-86.3602,57.20,=AVERAGE($D$2:$D$554),-24.96,"=IFERROR(($AU96-D96)/$AU96,0)",=$AU96-D96,65907,1156428001025130773,Mer Soleil - Spacious Luxury Beach Retreat,,,,,,,,,
The Brady Bunch House - Your Nostalgic Getaway,551721831,,184133,240094,1805.23,47.44,274,6,6,14,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,5,24,4,6-20,Luxury,true,1226,false,102,19,2026-05-14,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/1184031255234671072,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1184031255234671072/original/165c1e7c-68be-4144-bb29-9cfc1b2e254d.jpeg,1184031255234671072,4067795,30.3723,-86.33939,58.77,=AVERAGE($D$2:$D$554),-11.33,"=IFERROR(($AU56-D56)/$AU56,0)",=$AU56-D56,55961,1184031255234671072,The Brady Bunch House - Your Nostalgic Getaway,,,,,,,,,
Rosemary Beach House and Carriage house with pool,221549288,,129313,212708,2639.04,39.2,180,6,6,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,2,2,6-20,Luxury,true,800,false,49,11,2025-12-03,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Rosemary Beach,Florida,32413,United States,coastal,https://www.airbnb.com/rooms/1185855274112092187,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE4NTg1NTI3NDExMjA5MjE4Nw==/original/7091c909-aaed-4f4f-91f3-3f89515fe57d.jpeg,1185855274112092187,,30.2840172,-86.0163139,54.76,=AVERAGE($D$2:$D$1233),-15.56,"=IFERROR(($AU1128-D1128)/$AU1128,0)",=$AU1128-D1128,83395,1185855274112092187,Rosemary Beach House and Carriage house with pool,,,,,,,,,
Opened 2025 Luxury Beach House POOL Steps to Beach,593004800,,150639,212054,1476.85,41.13,262,6,7,16,true,false,true,true,true,false,true,Home/Apartment,Cottage,House/villa,4.85,38,3,1,Luxury,true,718,true,102,27,2026-05-13,Amelia/St. Simons/Jekyll Islands,Saint Simons Island,Saint Simons Island,Georgia,31522,United States,coastal,https://www.airbnb.com/rooms/1211858896320962410,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1211858896320962410/original/e08488aa-b4a2-4056-a894-7611dc38ae7e.jpeg,1211858896320962410,4122658,31.1367,-81.4023,52.55,=AVERAGE($D$2:$D$1001),-11.42,"=IFERROR(($AU542-D542)/$AU542,0)",=$AU542-D542,61415,1211858896320962410,Opened 2025 Luxury Beach House POOL Steps to Beach,,,,,,,,,
"Finaleigh! St George Island, FL",595332489,,155135,215038,1349,42.28,310,5,5,14,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,15,7,1,Luxury,false,200,false,115,19,2026-05-11,Cape San Blas/St. George Island,St. George Island,Eastpoint,Florida,32328,United States,coastal,https://www.airbnb.com/rooms/1220211646310502550,https://a0.muscache.com/im/pictures/miso/Hosting-1220211646310502550/original/7485f43d-bf2d-457b-ae96-507a0c44c863.jpeg,1220211646310502550,4093207,29.6467,-84.8949,59.52,=AVERAGE($D$2:$D$378),-17.24,"=IFERROR(($AU20-D20)/$AU20,0)",=$AU20-D20,59903,1220211646310502550,"Finaleigh! St George Island, FL",,,,,,,,,
"Beach House, Pool & Sky Deck",442794671,,163876,211911,1905.53,43.22,302,8,8,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,7,4,1,Luxury,false,799,true,86,17,2026-05-13,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/1232718612657734640,https://a0.muscache.com/im/pictures/miso/Hosting-1232718612657734640/original/4948a347-5f90-484f-b503-2af860cebb75.jpeg,1232718612657734640,4165094,30.3787,-86.377,57.20,=AVERAGE($D$2:$D$554),-13.98,"=IFERROR(($AU70-D70)/$AU70,0)",=$AU70-D70,48035,1232718612657734640,"Beach House, Pool & Sky Deck",,,,,,,,,
"Maison Residences, 8 Bedroom oceanfront w Pool",Island Villa Rental Properties,,170442,263895,2622.18,37.57,280,8,9,16,true,false,false,true,true,false,true,Home/Apartment,Apartment,Apt/Condo/Loft,0,0,7,6-20,Luxury,false,1222,false,65,5,2026-02-22,Key West,Islamorada,Islamorada,Florida,33036,United States,coastal,https://www.airbnb.com/rooms/1243544270533828109,https://a0.muscache.com/im/pictures/hosting/Hosting-1243544270533828109/original/433a82b3-33d8-4613-aad3-3ba43e464b54.jpeg,1243544270533828109,4192159,24.9069,-80.6461,53.52,=AVERAGE($D$2:$D$191),-15.95,"=IFERROR(($AU19-D19)/$AU19,0)",=$AU19-D19,93453,1243544270533828109,"Maison Residences, 8 Bedroom oceanfront w Pool",,,,,,,,,
Gulf Beachfront 9BR/8BTH w/Pool,223724907,,164536,416458,2109.44,54.17,150,9,8,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,4.95,12,4,2-5,Luxury,true,801,false,78,13,2026-05-13,Cape San Blas/St. George Island,St. George Island,Eastpoint,Florida,32328,United States,coastal,https://www.airbnb.com/rooms/1246497958530043830,https://a0.muscache.com/im/pictures/hosting/Hosting-1246497958530043830/original/6af7876c-755d-4494-a6f6-6ed9d9747cbd.jpeg,1246497958530043830,3178524,29.6518,-84.8862,53.72,=AVERAGE($D$2:$D$378),0.45,"=IFERROR(($AU18-D18)/$AU18,0)",=$AU18-D18,251922,1246497958530043830,Gulf Beachfront 9BR/8BTH w/Pool,,,,,,,,,
Beachfront Paradise Sleeps 20 w/ Heated Pool,484413383,,113207,178717,1179.24,39.83,247,6,4,16,true,true,false,true,true,false,true,Home/Apartment,House,House/villa,5,55,2,2-5,Luxury,true,364,true,96,35,2026-05-11,Galveston,Port Bolivar,Port Bolivar,Texas,77650,United States,coastal,https://www.airbnb.com/rooms/1314687990212688203,https://a0.muscache.com/im/pictures/hosting/Hosting-1314687990212688203/original/e9abfbc5-72b3-4a41-9053-2d336c4370cb.jpeg,1314687990212688203,4410247,29.4726167079,-94.5898699225,38.40,=AVERAGE($D$2:$D$830),1.43,"=IFERROR(($AU94-D94)/$AU94,0)",=$AU94-D94,65510,1314687990212688203,Beachfront Paradise Sleeps 20 w/ Heated Pool,,,,,,,,,
Event-Friendly Beach Villas | Sleeps 24,502313754,,177129,457142,1686.94,67.31,156,9,9,16,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,4.7,3,3,2-5,Luxury,true,1450,true,105,26,2026-05-13,Amelia/St. Simons/Jekyll Islands,Fernandina Beach,Fernandina Beach,Florida,32034,United States,coastal,https://www.airbnb.com/rooms/1351119212584135866,https://a0.muscache.com/im/pictures/miso/Hosting-1351119212584135866/original/797cb270-a695-4921-b8bb-177229b4a562.jpeg,1351119212584135866,4246325,30.6612,-81.4324,53.56,=AVERAGE($D$2:$D$1001),13.75,"=IFERROR(($AU527-D527)/$AU527,0)",=$AU527-D527,280013,1351119212584135866,Event-Friendly Beach Villas | Sleeps 24,,,,,,,,,
Luxury 6 Bedroom Home With Gulf Views,439679356,,204479,225807,2555.99,42.33,258,6,5,14,true,false,false,true,false,false,true,Home/Apartment,House,House/villa,0,0,7,6-20,Luxury,false,1182,true,80,13,2026-04-16,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Rosemary Beach,Florida,32413,United States,coastal,https://www.airbnb.com/rooms/1353738338308683085,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1353738338308683085/original/9c46134e-c782-4676-b98c-eab9d8893d35.jpeg,1353738338308683085,4115064,30.2759,-86.0106,54.76,=AVERAGE($D$2:$D$1233),-12.43,"=IFERROR(($AU1082-D1082)/$AU1082,0)",=$AU1082-D1082,21328,1353738338308683085,Luxury 6 Bedroom Home With Gulf Views,,,,,,,,,
2 Beachfront Homes | Heated Pools | Hot Tubs | 56,151947999,,430272,459336,4021.23,40.38,306,13,11,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,0,0,3,6-20,Luxury,true,1750,true,107,26,2026-05-14,Galveston,Port Bolivar,Gilchrist,Texas,77617,United States,coastal,https://www.airbnb.com/rooms/1389878138399394766,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM4OTg3ODEzODM5OTM5NDc2Ng==/original/bad71e30-5285-43b7-9097-03c94a4d7349.png,1389878138399394766,,29.5012703907,-94.5143202009,47.56,=AVERAGE($D$2:$D$830),-7.18,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,29064,1389878138399394766,2 Beachfront Homes | Heated Pools | Hot Tubs | 56,,,,,,,,,
SEA OF GRACE-Beachfront -Offered by OGPlaces.com,276584180,,171288,205167,1747.84,35.13,300,5,5,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,82,2,1,Luxury,false,500,false,98,26,2026-05-17,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/1391316265213279956,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1391316265213279956/original/2d76b3ea-0320-4421-86e4-ee667408a54e.jpeg,1391316265213279956,7921460ha,29.1052899125,-95.0926153368,45.23,=AVERAGE($D$2:$D$830),-10.10,"=IFERROR(($AU35-D35)/$AU35,0)",=$AU35-D35,33879,1391316265213279956,SEA OF GRACE-Beachfront -Offered by OGPlaces.com,,,,,,,,,
The Crown Jewel of 30A! Gulf-Views! Sleeps 20!,157601553,,188792,287818,1716.29,51.89,234,8,7,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,20,3,6-20,Luxury,true,326,true,110,20,2026-05-15,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Rosemary Beach,Florida,32413,United States,coastal,https://www.airbnb.com/rooms/1396613776552799558,https://a0.muscache.com/im/pictures/miso/Hosting-1396613776552799558/original/4a9ce0dd-e920-4ecd-8669-990a0fdca7fe.jpeg,1396613776552799558,,30.2883452068,-86.0420675945,54.21,=AVERAGE($D$2:$D$1233),-2.32,"=IFERROR(($AU1092-D1092)/$AU1092,0)",=$AU1092-D1092,99026,1396613776552799558,The Crown Jewel of 30A! Gulf-Views! Sleeps 20!,,,,,,,,,
Happy HollyDay,562879513,,139098,158400,2045.56,41.21,305,7,8,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,6,5,2-5,Luxury,false,1150,true,68,4,2026-05-14,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Santa Rosa Beach,Florida,32459,United States,coastal,https://www.airbnb.com/rooms/1436333033339496738,https://a0.muscache.com/im/pictures/miso/Hosting-1436333033339496738/original/de256373-3bf7-4550-ae18-aac8c6a4280d.jpeg,1436333033339496738,,30.3174,-86.128,54.21,=AVERAGE($D$2:$D$1233),-13,"=IFERROR(($AU1120-D1120)/$AU1120,0)",=$AU1120-D1120,19302,1436333033339496738,Happy HollyDay,,,,,,,,,
3 Beachfront Homes | Heated Pools | Hot Tubs | 80,151947999,,449845,570240,7255.56,37.58,193,18,16,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,0,0,3,6-20,Luxury,true,2100,true,62,14,2026-05-11,Galveston,Port Bolivar,Gilchrist,Texas,77617,United States,coastal,https://www.airbnb.com/rooms/1508077922952428584,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTUwODA3NzkyMjk1MjQyODU4NA==/original/ffa73d89-07e0-40ea-bff3-fe9cfbe90578.png,1508077922952428584,,29.50127,-94.51594,47.56,=AVERAGE($D$2:$D$830),-9.98,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,120395,1508077922952428584,3 Beachfront Homes | Heated Pools | Hot Tubs | 80,,,,,,,,,
Private Modern Siesta Key Paradise,27417942,,145883,176335,1998.4,67.59,178,8,9,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,5,1,3,2-5,Luxury,true,1000,false,73,12,2026-05-11,Sarasota,Siesta Key,Sarasota,Florida,34242,United States,coastal,https://www.airbnb.com/rooms/1525540711616336372,https://a0.muscache.com/im/pictures/hosting/Hosting-1525540711616336372/original/ce68439d-2ce9-4298-8e53-ca12c54d3042.jpeg,1525540711616336372,,27.2687,-82.5564,63,=AVERAGE($D$2:$D$1012),4.59,"=IFERROR(($AU156-D156)/$AU156,0)",=$AU156-D156,30452,1525540711616336372,Private Modern Siesta Key Paradise,,,,,,,,,
Luxury Villa*Pool*Hot Tub*Dolphins*Close to Beach,385382848,,110332,119850,2298.58,36.64,171,6,4,13,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,0,0,3,2-5,Luxury,true,475,false,48,7,2026-05-13,Sarasota,Siesta Key,Sarasota,Florida,34242,United States,coastal,https://www.airbnb.com/rooms/1543559640008490347,https://a0.muscache.com/im/pictures/hosting/Hosting-1543559640008490347/original/0b6f659f-b061-4c4e-9649-2c329d09a963.jpeg,1543559640008490347,4934297,27.27115,-82.54381,63.15,=AVERAGE($D$2:$D$1012),-26.51,"=IFERROR(($AU197-D197)/$AU197,0)",=$AU197-D197,9518,1543559640008490347,Luxury Villa*Pool*Hot Tub*Dolphins*Close to Beach,,,,,,,,,
